Date,Close,High,Low,Open,Volume,returns,vol_20d,vol_60d,vol_ratio,ma_50,ma_200,trend_strength,ma_slope,mom_1m,mom_3m,mom_6m,mom_12m,mom_quality,price_vs_ma50,price_vs_ma200,vol_scale,month,seasonal_score,VIX,vix_ma20,vix_regime,regime_score,base_position,adjusted_position,final_position,signal
2006-05-18,87.2332534790039,88.29766431171599,87.16413698820448,88.021193075268,87906300,-0.005045156052372879,0.11086602743837316,0.09591488501092092,1.1558792717704858,89.91505416870118,86.4677819442749,0.00885267920047167,0.00295465597166622,-0.036196748141824275,-0.018954087529350683,0.03362240640381331,0.08125408348508834,-0.010884468736821034,-0.029825936429572722,0.00885267920047167,1.0727117315943648,5,0.3,16.989999771118164,12.644999933242797,0,40,0.4,0.42908469263774596,0.3389769071838193,0.339230533611394
2006-05-19,87.848388671875,88.11794664492726,86.94986385278398,87.68942128943371,124309400,0.007051613557198744,0.11517036843169672,0.09705970714952104,1.186592993262138,89.91815811157227,86.48178810119629,0.015802177553031066,0.0023785600007277807,-0.03073263524876435,-0.009351588496724461,0.0388039061927683,0.08431453535029942,-0.005958931366695774,-0.02301837007302859,0.015802177553031066,1.0329656488139223,5,0.3,17.18000030517578,12.924499940872192,0,40,0.4,0.4131862595255689,0.3264171450251994,0.3389769071838193
2006-05-22,87.17794799804688,87.89677101958077,86.74250941092761,87.28162535876564,110852800,-0.007631792500284895,0.11718642021992097,0.09807640936977766,1.194848190027969,89.89119232177734,86.49585147857665,0.007885887101061294,0.0015435487460742081,-0.03827722281951562,-0.01446325381681779,0.021364147279459678,0.07757479121530331,-0.012573142283852744,-0.03018365040723956,0.007885887101061294,1.015345077519941,5,0.3,17.719999313354492,13.222999906539917,0,40,0.4,0.40613803100797646,0.32084904449630136,0.3264171450251994
2006-05-23,86.51441192626953,88.21470254898774,86.51441192626953,87.90367577008469,92006500,-0.00761128343824069,0.11873445728881407,0.09918569872168073,1.1970925125202574,89.84765197753906,86.50946136474609,5.722566578666945e-05,0.0004924798703385136,-0.04384683696548897,-0.02786620483893798,0.00962137563510801,0.06348108623162818,-0.019514164178397183,-0.037098799778349255,5.722566578666945e-05,1.0022177635176932,5,0.3,18.260000228881836,13.548499917984008,0,40,0.4,0.4008871054070773,0.316700813271591,0.32084904449630136
2006-05-24,87.20559692382812,87.70324404397175,86.2310423745883,86.86692246221638,168405000,0.007989246903136182,0.12376096619883906,0.09886476195224196,1.2518208080915985,89.79934753417969,86.52731121063232,0.007838978279871232,-0.0007879833494264243,-0.03221627084368939,-0.018656850326395746,0.012589182381735675,0.07448910306829104,-0.012993824960432858,-0.028883846949604195,0.007838978279871232,0.9618392968258099,5,0.3,17.360000610351562,13.828499937057495,0,30,0.3,0.288551789047743,0.22795591334771692,0.316700813271591
2006-05-25,88.2838134765625,88.2838134765625,87.38528357815144,87.72395796061474,78977900,0.012364075137013986,0.13160746570805873,0.1004702441724811,1.3099148587926508,89.76462173461914,86.54802913665772,0.020055735031978734,-0.001495754989010889,-0.0204758551837545,-0.009057230695451834,0.020726284870442813,0.0885939528495363,-0.0054842580784497915,-0.01649656879783345,0.020055735031978734,0.9049264259689976,5,0.3,15.5,14.011499929428101,0,30,0.3,0.2714779277906993,0.2144675629546524,0.22795591334771692
2006-05-26,88.73310089111328,88.73310089111328,88.13177639701875,88.47735882246126,62989700,0.005089125592315558,0.13255011257547836,0.10103741312192985,1.3118913923055378,89.73516387939453,86.57119808197021,0.024972541180452043,-0.0018836598010830707,-0.020224423589943474,-0.004398974713942128,0.020024909448690176,0.08830103234166509,-0.004430417055119293,-0.011166893166073015,0.024972541180452043,0.8985391152866288,5,0.3,14.260000228881836,14.144999933242797,0,30,0.3,0.26956173458598864,0.212953770322931,0.2144675629546524
2006-05-30,87.15721130371094,88.47044553426001,87.1226556998738,88.44971111730783,72419900,-0.01775988409709872,0.1432417300283623,0.10699092572794168,1.3388212977294893,89.67268173217774,86.5848168182373,0.0066107951313823686,-0.0027703024908773966,-0.04084579153708057,-0.012700477277981514,0.001121366840667326,0.06719520085526054,-0.016391814070444655,-0.02805169177364034,0.0066107951313823686,0.8319367770783417,5,0.3,18.65999984741211,14.450999927520751,0,30,0.3,0.2495810331235025,0.19716901616756696,0.212953770322931
2006-05-31,88.13179779052734,88.13179779052734,87.22635421435223,87.51665195939178,86926200,0.01118193746952656,0.14689353185318155,0.10912676104830178,1.3460816617489766,89.63259368896485,86.60589992523194,0.017618867382161424,-0.003468527938079169,-0.022162495452208386,-0.01045719496457198,0.019533748833215903,0.08608255671239862,-0.006571885836933608,-0.016743863327724647,0.017618867382161424,0.8113945112834798,5,0.3,16.440000534057617,14.673499965667725,0,30,0.3,0.24341835338504395,0.1923004991741847,0.19716901616756696
2006-06-01,88.9749984741211,89.12014993583198,87.96588311154376,88.04191282072591,73721700,0.009567496689422805,0.1516659269491437,0.11081552940643445,1.3686342316958446,89.62070526123047,86.62860759735108,0.027085635355886338,-0.003506808308786691,-0.020170712877031982,-0.0009128925251526976,0.03043076505488207,0.0871923707584521,-0.0018647850390659457,-0.007204884019013691,0.027085635355886338,0.7860300094334381,6,0.3,14.520000457763672,14.8,1,45,0.45,0.35371350424504716,0.27943366835358724,0.1923004991741847
2006-06-02,89.16162109375,89.45882143507633,88.69162691309471,89.33441493307897,91702600,0.002097472580268489,0.1511861128888451,0.11081459785360784,1.3643158556471977,89.60162902832032,86.6577375793457,0.028893940510640304,-0.0034857915982878795,-0.0144399247821142,0.005847753899786534,0.038191077001608065,0.08712746654084924,0.0029163471495134686,-0.004910713558915817,0.028893940510640304,0.7885082135427597,6,0.3,14.319999694824219,14.923000001907349,1,55,0.55,0.43367951744851785,0.3426068187843291,0.27943366835358724
2006-06-05,87.8622055053711,89.06484904362051,87.62028993322836,89.05794108740142,86105100,-0.014573709769280851,0.15408114699345152,0.11403172958628455,1.3512129260204084,89.56029663085937,86.68040466308594,0.013634002366263094,-0.003979857775432416,-0.032277676231169505,-0.004248099893769397,0.012724354287122264,0.07672260049038515,-0.00962972300441565,-0.01896031153723504,0.013634002366263094,0.7737884477025898,6,0.3,16.649999618530273,15.174499988555908,0,30,0.3,0.23213653431077694,0.18338786210551375,0.3426068187843291
2006-06-06,87.64795684814453,88.04192664246082,86.92222579190408,87.92442808191477,130498600,-0.002438462089521143,0.1540556230689317,0.11242292824206682,1.3703220995740495,89.51329605102539,86.70203464508057,0.010910034659926278,-0.004203929895592151,-0.043087812460356645,-0.0051235966810413425,0.008980460290417769,0.0750810999744056,-0.0140613666639589,-0.020838683024447666,0.010910034659926278,0.7739158221089,6,0.3,17.34000015258789,15.441499996185303,0,30,0.3,0.23217474663267,0.18341804983980928,0.18338786210551375
2006-06-07,86.99136352539062,88.22856851186998,86.94298144315965,87.71710003210664,108599400,-0.00749125645782589,0.15440717453737185,0.11334106738772075,1.3623232787209498,89.45579055786133,86.71942710876465,0.003135818878103407,-0.0043613985569226354,-0.04910813430120475,-0.014655639441075508,0.003558180748399975,0.06622865954297263,-0.019195997178585875,-0.027549105732587332,0.003135818878103407,0.7721651227314654,6,0.3,17.799999237060547,15.731999969482422,0,30,0.3,0.23164953681943962,0.18300313408735727,0.18341804983980928
2006-06-08,86.91532135009766,87.43370298836862,85.61591327520205,86.79782277766975,204957200,-0.0008741347670768729,0.1543514373897714,0.11109650932670206,1.389345518821562,89.40782363891601,86.73643936157227,0.0020623625991804543,-0.004359985968880764,-0.05180221140292873,-0.008870359997918964,0.0007836957549183232,0.06725071690816553,-0.019206538508004283,-0.027877899129774376,0.0020623625991804543,0.772442160923971,6,0.3,18.350000381469727,16.06050000190735,0,30,0.3,0.23173264827719128,0.18306879213898108,0.18300313408735727
2006-06-09,86.63885498046875,87.75164804865145,86.59738613450574,87.33694376926837,94972200,-0.0031808703613404044,0.15027671340448515,0.11074735322713594,1.3569327755966947,89.34313003540039,86.75285327911376,-0.0013140582048436291,-0.0046955213654756855,-0.05431888209723357,-0.02132003528992721,0.0034550317456445434,0.05882275058645403,-0.022505130309120113,-0.03026841631651061,-0.0013140582048436291,0.7932483281755522,6,0.3,18.1200008392334,16.34200005531311,0,15,0.15,0.11898724922633283,0.09399992688880293,0.18306879213898108
2006-06-12,85.6988296508789,87.03971150919648,85.58133110767051,87.00515063260606,95815900,-0.010849927896689704,0.14834099472757337,0.1125609668478081,1.317872428442649,89.26281509399413,86.76828361511231,-0.012325401859708313,-0.005263809246899509,-0.053149946793660585,-0.03374169879078326,-0.006801894029555666,0.04977407746897988,-0.0267233609873289,-0.039926877046868134,-0.012325401859708313,0.8035302042744729,6,0.3,20.959999084472656,16.680500030517578,0,15,0.15,0.12052953064117092,0.09521832920652501,0.09399992688880293
2006-06-13,84.70354461669922,86.28633159061688,84.70354461669922,85.52603973006372,185688800,-0.01161375293261635,0.15127325545399425,0.11464677709130407,1.319472376737822,89.16217987060547,86.7772373199463,-0.023896735679673736,-0.005692947413984628,-0.05176439217931694,-0.05486754668087768,-0.020901260998505422,0.03431242258794631,-0.03354076845172801,-0.05000590228252317,-0.023896735679673736,0.788056967996295,6,0.3,23.809999465942383,17.192500019073485,0,10,0.1,0.07880569679962951,0.062256500471707305,0.09521832920652501
2006-06-14,85.36015319824219,85.4500040927127,84.55838728481565,84.90397494958586,163566400,0.007751843025156191,0.1557519014006274,0.11604374152866788,1.342182692051082,89.07605926513672,86.79230400085449,-0.016500896238429142,-0.006209063030791717,-0.04633201407991616,-0.05176566208567335,-0.0142477056023953,0.03991568637547527,-0.02989727678036172,-0.041716103042166046,-0.016500896238429142,0.7655409531097381,6,0.3,21.459999084472656,17.59799995422363,0,15,0.15,0.11483114296646071,0.09071660294350395,0.062256500471707305
2006-06-15,87.17103576660156,87.33691637166783,85.60897802191695,85.67118127134829,134057000,0.021214612445150438,0.16357169799888488,0.12398631588973613,1.319272186007631,89.01468246459962,86.81325416564941,0.004121278535066361,-0.006762084664078349,-0.024669314342907533,-0.033644747570089395,-0.0001354659003099945,0.059960005016999274,-0.01609612353070837,-0.02071171459530012,0.004121278535066361,0.7291654729163279,6,0.3,15.899999618530273,17.579999923706055,1,45,0.45,0.3281244628123476,0.25921832562175456,0.09071660294350395
2006-06-16,86.53582763671875,87.16757459919882,86.4039221548189,86.98013470605099,94253500,-0.007286917314870078,0.16463557938985965,0.12401475658213705,1.3275483009219047,88.93438140869141,86.83321048736572,-0.003424759363126831,-0.007446824648891348,-0.012999774187106183,-0.04148688879643836,-0.011304459249431908,0.0495493315549711,-0.015897608656442994,-0.02696992697290242,-0.003424759363126831,0.724482025190697,6,0.3,17.25,17.592999935150146,1,30,0.3,0.2173446075572091,0.17170223997019518,0.25921832562175456
2006-06-19,85.85546112060547,87.1120215826921,85.77215687324646,87.05648188674814,95804400,-0.007862252372156098,0.16425336134708327,0.12486414879930614,1.3154565415817419,88.84240829467774,86.8445484161377,-0.011389169655103353,-0.008015698509134528,-0.01579434795161061,-0.047491893743971336,-0.016229625656182245,0.03745343178153582,-0.01905116213349389,-0.03362073621603084,-0.011389169655103353,0.7261576952009031,6,0.3,17.829999923706055,17.62549991607666,0,15,0.15,0.10892365428013547,0.08604968688130701,0.17170223997019518
2006-06-20,86.1469955444336,86.64684197671977,85.89013384202028,86.09146117149967,65494700,0.0033956421644347756,0.163093612288709,0.12511567153688236,1.303542636068826,88.77465103149414,86.857650680542,-0.00818183695437669,-0.008251791098276562,-0.019367380018731173,-0.038209740799075465,-0.009701913185847344,0.040633371684642317,-0.016988385057002554,-0.029599164362001835,-0.00818183695437669,0.731289891948201,6,0.3,16.690000534057617,17.573999977111818,1,30,0.3,0.2193869675844603,0.1733157043917236,0.08604968688130701
2006-06-21,86.78572082519531,87.26473607279786,86.05677697943685,86.08454682367639,75008200,0.007414365140944179,0.16317967345911527,0.12620198724805673,1.2930039931810022,88.71690368652344,86.8746968460083,-0.0010241879861832414,-0.008259799245304067,-0.004499155828494028,-0.03694940825171167,0.0027991543295649013,0.04774443725490651,-0.009654721479969914,-0.021767924500068883,-0.0010241879861832414,0.7309065578686446,6,0.3,15.520000457763672,17.436999988555907,1,30,0.3,0.21927196736059337,0.17322485421486875,0.1733157043917236
2006-06-22,86.40390014648438,86.82043725581552,86.11232469960825,86.7440715011732,74566100,-0.004399579505481199,0.16125732469116008,0.12592029763297521,1.2806301106528757,88.66672592163086,86.88495826721191,-0.005536725001904935,-0.008288958249092038,-0.001277380003222306,-0.03919683390838036,-0.0025651172067004957,0.042277408033090325,-0.009999240780812933,-0.025520574393899546,-0.005536725001904935,0.7395659963481309,6,0.3,15.880000114440918,17.362999963760377,1,30,0.3,0.22186979890443928,0.17527714113450701,0.17322485421486875
2006-06-23,86.3900146484375,86.9870530916095,86.10537770147008,86.31364889664412,54107000,-0.00016070452865357687,0.15406354909037057,0.12512651203434882,1.2312622367998092,88.6129524230957,86.89443405151367,-0.005804967931284701,-0.008172733729111203,-0.009352407461908796,-0.040089465977903416,-0.004308097610818518,0.05697668937288358,-0.013189694150616814,-0.02508592382798013,-0.005804967931284701,0.7738762636605484,6,0.3,15.890000343322754,17.382499980926514,1,30,0.3,0.23216287909816452,0.18340867448754997,0.17527714113450701
2006-06-26,86.77186584472656,86.82046176625846,86.25813677473826,86.45946424867273,37899600,0.004420084865629503,0.15372853039320705,0.12552771541000202,1.224658075637677,88.56916595458985,86.90721714019776,-0.0015574229612351843,-0.00777086336201549,-0.017125989151310583,-0.03443738857288392,-0.005117015526521107,0.06950116359677971,-0.01459688963852996,-0.02029261640314844,-0.0015574229612351843,0.7755518629631364,6,0.3,15.619999885559082,17.450499963760375,1,30,0.3,0.23266555888894092,0.1838057915222633,0.18340867448754997
2006-06-27,86.0220947265625,86.9801308087793,85.92489759397795,86.78574713672585,69780200,-0.00864071679069034,0.14367880689307808,0.12661156833233891,1.1347999932829194,88.51107513427735,86.91250099182129,-0.010244858393185341,-0.007302476647307432,-0.03055236588516752,-0.03685407475030367,-0.01425804503411121,0.05874689479706263,-0.021159746909145228,-0.028120553319896918,-0.010244858393185341,0.8294234834870013,6,0.3,16.399999618530273,17.337499952316286,1,40,0.4,0.33176939339480055,0.2620978207818924,0.1838057915222633
2006-06-28,86.60525512695312,86.61913740650782,85.84160263404317,86.2164877407208,62368100,0.00677919320895759,0.1396779293445162,0.12752873931240682,1.0952662913286355,88.43644775390625,86.92155296325683,-0.0036388884634563352,-0.007180509740857044,-0.006332880188587575,-0.036365321822656616,0.0026275915216473766,0.05705279423490972,-0.010158269901207837,-0.020706311407360227,-0.0036388884634563352,0.853012271072909,6,0.3,15.789999961853027,17.304999923706056,1,40,0.4,0.3412049084291636,0.26955187765903926,0.2620978207818924
2006-06-29,88.35469818115234,88.41023788275696,86.8968154416547,86.91764150561707,110634800,0.02020019514560345,0.15449543353622766,0.13372551271280933,1.15531756358283,88.39335372924805,86.94170459747315,0.01625219553977163,-0.0069800702327805775,0.0025291710394332867,-0.015157832648145853,0.020603076942600884,0.08128537910584832,0.0007400755523438775,-0.0004373128347874159,0.01625219553977163,0.7717268428467524,6,0.3,13.029999732971191,17.23049988746643,1,65,0.65,0.5016224478503891,0.39628173380180737,0.26955187765903926
2006-06-30,88.36163330078125,88.62544420924777,88.13947981271083,88.54213466501251,54227800,7.849180373731279e-05,0.15424505194528518,0.13349861798197654,1.1554056085143112,88.3479103088379,86.96342529296875,0.016078115634269394,-0.00659442490703821,-0.006893680065847341,-0.015308049304756932,0.025249309366160766,0.08726786133047737,-0.0016615532986989368,0.00015532899301615863,0.016078115634269394,0.7729714956860139,6,0.3,13.079999923706055,17.16849989891052,1,55,0.55,0.42513432262730766,0.33585611487557304,0.39628173380180737
2006-07-03,88.72264099121094,88.86842343280112,88.38246430564303,88.46577385453752,23914000,0.004085570591489951,0.14548515986522736,0.13380146617989586,1.087321118511682,88.3094093322754,86.98715568542481,0.019951052452642937,-0.005999375440549293,-0.004923419932859829,-0.010522835297955502,0.03505996804671052,0.08851355361098578,0.0017468597939755265,0.004679361599857466,0.019951052452642937,0.8191956107390342,7,0.3,13.050000190734863,16.988499927520753,1,65,0.65,0.5324771469803723,0.42065694611449406,0.33585611487557304
2006-07-05,88.21585083007812,88.47965645771538,87.834022016932,88.36858235533659,69653400,-0.005712072538316515,0.14682805403559832,0.13270481901379644,1.106425939364972,88.26409133911133,87.00536628723144,0.013912757275804169,-0.005751187827273796,0.004024999403018814,-0.02242938551923035,0.011359286821379877,0.07367247729457405,-0.0019986423499174974,-0.0005465473931846885,0.013912757275804169,0.8117539041074229,7,0.3,14.149999618530273,16.82899990081787,1,55,0.55,0.44646464725908264,0.35270707133467527,0.42065694611449406
2006-07-06,88.47270965576172,88.75734131981926,88.22278632819292,88.30609057301135,50100300,0.002911708307142602,0.1440644383957967,0.13281172905311736,1.084726773929574,88.23137435913085,87.02626502990722,0.016620782534530414,-0.005472793878246396,0.009409834949674067,-0.022950309996431772,0.009523193501329352,0.08590085011063331,-0.0006312617657211658,0.0027352548725870533,0.016620782534530414,0.8272185886977318,7,0.3,13.649999618530273,16.621499919891356,1,55,0.55,0.4549702237837525,0.35942647678916445,0.35270707133467527
2006-07-07,87.89653015136719,88.55604705368407,87.67437658775489,88.2991851405891,81626500,-0.006512511108073715,0.14634896553575472,0.1323479811539072,1.1057891798558364,88.18671920776367,87.04784393310547,0.009749652374088865,-0.005413605937039323,0.01040524701871548,-0.028274961492077977,0.0023187504012920357,0.07460223267194399,-0.0027426169416976953,-0.003290620844084403,0.009749652374088865,0.8143932301369404,7,0.3,13.970000267028809,16.40249991416931,1,55,0.55,0.4479162765753173,0.35385385849450063,0.35942647678916445
2006-07-10,88.06311798095703,88.46577285121121,87.75766023158937,88.12560146605855,60964100,0.0018952719669702578,0.14571674316281288,0.13234991361374346,1.1009961335379472,88.13668716430664,87.0741590499878,0.011357662729782874,-0.005374668665987681,0.013205918278044626,-0.016437628248547775,-0.00406944985031199,0.06448097762559124,-0.0001117154736982705,-0.0008347169120669954,0.011357662729782874,0.8179025611741867,7,0.3,14.020000457763672,16.197499895095824,1,55,0.55,0.4498464086458027,0.3553786628301841,0.35385385849450063
2006-07-11,88.4518814086914,88.4518814086914,87.43136206243122,87.89649507302869,73640800,0.004414599853464596,0.1393901265523533,0.13265614950291987,1.0507626451895862,88.08834838867188,87.10094566345215,0.015510000895502472,-0.005428724102070626,0.020926251029418363,-0.013618429913275332,-0.002236403110584928,0.0637440958106601,0.0034250495116110564,0.0041269137935872734,0.015510000895502472,0.8547609646555197,7,0.3,13.140000343322754,15.80649995803833,1,65,0.65,0.5555946270260878,0.4389197553506093,0.3553786628301841
2006-07-12,87.50776672363281,88.44497694727828,87.2786693610691,88.27141930228619,82561300,-0.010673766007263552,0.13824181149673345,0.13442730418812646,1.0283759860516783,88.03591796875,87.12266929626465,0.004420174800414164,-0.005368335711734451,0.0211080720719663,-0.015802245019017946,-0.013881789976529668,0.04963536260260981,0.0010352018567963011,-0.005999270040038244,0.004420174800414164,0.861810103661393,7,0.3,14.489999771118164,15.340499973297119,1,65,0.65,0.5601765673799055,0.4425394882301253,0.4389197553506093
2006-07-13,86.0845947265625,87.25090235084926,86.0845947265625,87.0912269817575,102405700,-0.01626337924455301,0.1500016314217358,0.13412429643876803,1.1183777690138064,87.94147720336915,87.1367977142334,-0.012075300163331835,-0.005596906740470531,0.01630451377345321,-0.03361179719763796,-0.032994939954272606,0.031130824435485094,-0.007907071414009889,-0.021114979368751233,-0.012075300163331835,0.7946934007941234,7,0.3,17.790000915527344,15.157000064849854,0,25,0.25,0.19867335019853086,0.15695194665683937,0.4425394882301253
2006-07-14,85.75131225585938,86.26504641907128,85.27229701794032,86.17479310297821,103242500,-0.0038715692600024276,0.12892672664873697,0.13415435172415974,0.96103275810112,87.84714401245117,87.14936252593994,-0.016042002254054718,-0.006179307535608802,0.00458245496243137,-0.0360817682463459,-0.03292476090700458,0.023127518313184492,-0.012379054421171015,-0.023857710801557033,-0.016042002254054718,0.9235975006468503,7,0.3,18.049999237060547,15.264500045776368,0,35,0.35,0.3232591252263976,0.25537470892885406,0.15695194665683937
2006-07-17,85.62638854980469,86.15400522037174,85.49448835458176,85.75135025345061,81159000,-0.001456813928187417,0.12667095260339575,0.13407798373339513,0.9447557986497787,87.74381607055665,87.1608918762207,-0.01760541102075,-0.00683767432834026,-0.0177197299907349,-0.03711202121657631,-0.033433180360487924,0.02221951408782452,-0.020138245007527426,-0.02413192878514985,-0.01760541102075,0.9399162264636245,7,0.3,18.639999389648438,15.33400001525879,0,35,0.35,0.32897067926226853,0.2598868366171921,0.25537470892885406
2006-07-18,86.0637435913086,86.11928329451847,84.96685828742284,85.88324220415531,122771000,0.005107713275207315,0.12502573703621012,0.13462939505745772,0.9286659646866205,87.63319961547852,87.17121826171875,-0.012704590947497442,-0.007657278221084529,-0.00545535945402853,-0.047299537641751654,-0.02584645994829815,0.031555470897326465,-0.017162755259134587,-0.01790937716591958,-0.012704590947497442,0.9521864566879796,7,0.3,17.739999771118164,15.329500007629395,0,35,0.35,0.33326525984079286,0.2632795552742263,0.2598868366171921
2006-07-19,87.2578353881836,87.65354657106366,85.89020042206313,86.20954582433839,133565300,0.013874504489897577,0.13385444144678116,0.13793711819593601,0.970401899049714,87.54867691040039,87.18621398925781,0.0008214761904285657,-0.008105384849681596,0.01633413005153095,-0.035925153044090496,-0.008389929899243365,0.040171399572183075,-0.004336147342984694,-0.003322055026764704,0.0008214761904285657,0.8898483336001706,7,0.3,15.550000190734863,15.272499990463256,0,50,0.5,0.4449241668000853,0.35149009177206736,0.2632795552742263
2006-07-20,86.66079711914062,87.68131683141824,86.54277920186514,87.55635512590347,112259800,-0.006842231031596535,0.13389970497490816,0.1383482991807298,0.9678449664205104,87.44861877441406,87.19973106384278,-0.00618045420699261,-0.008871624072529172,0.00596424253057104,-0.043835820772396006,-0.01893533256670954,0.02953919372611069,-0.011396166097820312,-0.009008966251436504,-0.00618045420699261,0.8895497586323146,7,0.3,16.209999084472656,15.306999921798706,0,35,0.35,0.3113424155213101,0.24596050826183494,0.35149009177206736
2006-07-21,86.04986572265625,86.91071532983034,85.95961766717949,86.88294547509328,101560000,-0.007049685864814692,0.13536694152640372,0.13896195005492926,0.974129547497682,87.33731018066406,87.21491859436036,-0.013358412648675478,-0.00963193817312158,-0.008478988196931936,-0.05072191145569527,-0.007756122584442804,0.02827932054798521,-0.015954129169380007,-0.014741059180144572,-0.013358412648675478,0.8799786711999058,7,0.3,17.399999618530273,15.382999897003174,0,35,0.35,0.30799253491996703,0.24331410258677394,0.24596050826183494
2006-07-24,87.61882019042969,87.69518595993405,86.39003468427735,86.39003468427735,92884000,0.018233084440018477,0.15030673318070284,0.14388159461560623,1.044655736421757,87.2794985961914,87.24339504241944,0.004303192784138123,-0.009725672653400741,0.014060939863659083,-0.03164096939329608,0.0067396941185402515,0.04007829857280987,-0.0015726305507926819,0.0038877582902738187,0.004303192784138123,0.7930909449792046,7,0.3,14.979999542236328,15.337499856948853,1,55,0.55,0.4362000197385626,0.3445980155934644,0.24331410258677394
2006-07-25,87.93122100830078,88.37552802037447,87.2786427670737,87.45914414590283,95480700,0.0035654533716857895,0.1500602880785484,0.14390606567769207,1.0427655524586434,87.25157241821289,87.27490589141846,0.0075200896543946814,-0.009499280957872891,0.017840098374044544,-0.024163494333828694,0.009290733138877627,0.04675223851154442,0.001857006303267757,0.0077895282715389055,0.0075200896543946814,0.7943848216256699,7,0.3,14.850000381469727,15.298999881744384,1,65,0.65,0.5163501340566855,0.4079166059047815,0.3445980155934644
2006-07-26,88.04925537109375,88.479674890245,87.59800448788437,87.88263623797873,84525800,0.0013423487293759973,0.14594055276985354,0.14306791508683833,1.0200788393489315,87.22241348266601,87.30560298919677,0.008517808209731954,-0.009240597529439731,0.014721240737787022,-0.023078317839380413,0.009767650384682858,0.04688279835608955,0.001150081147520721,0.009479695131252675,0.008517808209731954,0.8166567890073931,7,0.3,14.619999885559082,15.209999895095825,1,65,0.65,0.5308269128548055,0.41935326115529636,0.4079166059047815
2006-07-27,87.96595764160156,88.64630595197585,87.61189855678643,88.43109086688163,87257100,-0.0009460355927045638,0.14459734053778775,0.14212911157331676,1.0173661042213562,87.19421508789063,87.3393419265747,0.007174495493149556,-0.008497265900485607,0.022597251569123067,-0.028695086870400344,0.0032679221023992344,0.04209014657298171,0.0013815506036808148,0.008850845815092549,0.007174495493149556,0.8241908784649516,7,0.3,14.9399995803833,15.167499876022339,1,65,0.65,0.5357240710022186,0.4232220160917527,0.41935326115529636
2006-07-28,88.84757995605469,88.95865402963193,88.07004025479044,88.19500189791226,82137000,0.010022312472798944,0.13031139347198917,0.14357724038227335,0.9076048064793281,87.21765487670899,87.37807098388672,0.016817823460979844,-0.007165732509789469,0.025891325252891173,-0.02224349595536923,0.00402076284827535,0.04594384571222876,0.004110419836090129,0.018688017714415285,0.016817823460979844,0.913858248146593,7,0.3,14.329999923706055,15.232499885559083,1,75,0.75,0.6853936861099448,0.5414610120268564,0.4232220160917527
2006-07-31,88.75735473632812,88.83372050332626,88.47966151965834,88.62545456324209,49593100,-0.0010155056532905604,0.13039502283795806,0.1433596563724794,0.9095656765468493,87.24813690185547,87.41953330993653,0.015303461088593298,-0.005649163563875348,0.004557273845814391,-0.0152218331921663,0.0037818687216737423,0.05189051069150996,-0.0014023583426217158,0.017297994983782337,0.015303461088593298,0.9132766021738061,7,0.3,14.949999809265137,15.325999879837036,1,65,0.65,0.593629791412974,0.4689675352162494,0.5414610120268564
2006-08-01,88.3199691772461,88.43104325791161,87.88954453534613,88.40327341360619,65225600,-0.004927879614949893,0.130808093450928,0.14237083186947735,0.9187843586588731,87.25756851196289,87.45904830932618,0.00984370267642292,-0.0042864017879507,-0.0004715182594388079,-0.027384164970412628,0.006199243056447035,0.04746829687564902,-0.005513604070168043,0.012175455761611704,0.00984370267642292,0.9104145038307215,8,0.3,15.050000190734863,15.425999879837036,1,65,0.65,0.591769427489969,0.4674978477170754,0.4689675352162494
2006-08-02,88.91700744628906,89.1808183184909,88.54906627880355,88.56989233786028,64770900,0.00675994652856815,0.13132222462657978,0.14315195468589673,0.9173624273222557,87.29234970092773,87.49730266571045,0.016225697676678034,-0.0029278250513710136,0.002190719898626403,-0.01714379492078555,0.0059793230327713776,0.04827607173573645,-0.0022734250098459304,0.018611685341585735,0.016225697676678034,0.9068771352555949,8,0.3,14.34000015258789,15.435499906539917,1,65,0.65,0.5894701379161367,0.46568140895374793,0.4674978477170754
2006-08-03,89.153076171875,89.24332952326387,88.27140580065782,88.40330598901677,63693800,0.002654933317774333,0.13126097192155017,0.14320834182384956,0.9165735057738815,87.34512298583985,87.53523101806641,0.018482217216913274,-0.0011835039823920868,0.010624228332866803,-0.018059909287021836,0.020492691611268876,0.0482781437408033,0.0027428792125286524,0.020698959761362403,0.018482217216913274,0.9072971282199355,8,0.3,14.460000038146973,15.475999927520752,1,75,0.75,0.6804728461649516,0.5375735484703117,0.46568140895374793
2006-08-04,89.00035858154297,89.854259232172,88.50051701111963,89.6112848841032,96294200,-0.0017129817263692448,0.1289870270530748,0.14323264949959275,0.9005420726608953,87.38101821899414,87.57681274414062,0.016254825824288596,0.0005004509325929885,0.005963973838195802,-0.028322725541321425,0.02382734652470031,0.05494068733510127,-0.0006494202594596795,0.018531946589251662,0.016254825824288596,0.9231690478697,8,0.3,14.34000015258789,15.494499921798706,1,65,0.65,0.6000598811153051,0.47404730608109097,0.5375735484703117
